Monster	AttackStyle	XP/hr	GP/hr	Cost/hr	Profitability	XP	Options
Pyrelord	mage	52.8k XP/hr	35.8k GP/hr	81k cost gp/hr	0.4	51058	
Pyrelord	range-def	53.5k XP/hr	44.3k GP/hr	82k cost gp/hr	0.5	51058	
Pyrelord	mage-def	53.1k XP/hr	37k GP/hr	81.5k cost gp/hr	0.5	51058	
Guard Bandit	mage-def	52.4k XP/hr	472.9k GP/hr	219.9k cost gp/hr	2.2	50971	
Brutal blue Dragon	atk-str-def	52.6k XP/hr	390.9k GP/hr	135.1k cost gp/hr	2.9	50928	
Brutal blue Dragon	atk-str-def	52.4k XP/hr	331k GP/hr	134.6k cost gp/hr	2.5	50928	
Brutal blue Dragon	atk-str-def	53.6k XP/hr	354.9k GP/hr	137.6k cost gp/hr	2.6	50928	
Vardorvis	mage	54k XP/hr	253.3k GP/hr	640.6k cost gp/hr	0.4	50816	
Vardorvis	mage	52.9k XP/hr	190.1k GP/hr	627.3k cost gp/hr	0.3	50816	
Vardorvis	range	53k XP/hr	343.6k GP/hr	628.7k cost gp/hr	0.5	50816	
Artio	mage-def	51.5k XP/hr	1m GP/hr	205.2k cost gp/hr	4.9	50368	
Artio	atk-str-def	52.8k XP/hr	1.2m GP/hr	210.3k cost gp/hr	5.8	50368	
Ice Troll	mage-def	51.7k XP/hr	1.1m GP/hr	685.6k cost gp/hr	1.6	50211	
Dwarf gang member	range	50.6k XP/hr	32.3k GP/hr	159.2k cost gp/hr	0.2	50102	
Dwarf gang member	mage	49.8k XP/hr	31.8k GP/hr	156.7k cost gp/hr	0.2	50102	
Dwarf gang member	range-def	50.5k XP/hr	32.2k GP/hr	158.7k cost gp/hr	0.2	50102	
Dwarf gang member	mage-def	50.5k XP/hr	32.2k GP/hr	158.8k cost gp/hr	0.2	50102	
Dwarf gang member	range	50.6k XP/hr	32.3k GP/hr	159.2k cost gp/hr	0.2	50102	
Dwarf gang member	mage	50.1k XP/hr	32k GP/hr	157.7k cost gp/hr	0.2	50102	
Dwarf gang member	range-def	52.4k XP/hr	33.4k GP/hr	164.8k cost gp/hr	0.2	50102	
Dwarf gang member	mage-def	51.7k XP/hr	33k GP/hr	162.6k cost gp/hr	0.2	50102	
Dwarf gang member	range	52.3k XP/hr	33.3k GP/hr	164.4k cost gp/hr	0.2	50102	
Dwarf gang member	mage	49.9k XP/hr	31.8k GP/hr	156.9k cost gp/hr	0.2	50102	
Dwarf gang member	range-def	52.8k XP/hr	33.7k GP/hr	165.9k cost gp/hr	0.2	50102	
Dwarf gang member	mage-def	52.2k XP/hr	33.3k GP/hr	164.1k cost gp/hr	0.2	50102	
Dwarf gang member	atk-str-def	50.6k XP/hr	32.3k GP/hr	159.2k cost gp/hr	0.2	50101	
Dwarf gang member	atk-str-def	50.4k XP/hr	32.2k GP/hr	158.5k cost gp/hr	0.2	50101	
Dwarf gang member	atk-str-def	51.3k XP/hr	32.7k GP/hr	161.3k cost gp/hr	0.2	50101	
Locust Rider	mage-def	50.4k XP/hr	1.2m GP/hr	598.1k cost gp/hr	2.1	50000	
Black Knight	atk-str-def	52.5k XP/hr	364.5k GP/hr	0 cost gp/hr		49981	
Black Knight	range	53.5k XP/hr	363.4k GP/hr	0 cost gp/hr		49981	
Black Knight	mage	53.1k XP/hr	353.5k GP/hr	0 cost gp/hr		49981	
Black Knight	range-def	51.6k XP/hr	354.1k GP/hr	0 cost gp/hr		49981	
Black Knight	mage-def	51.2k XP/hr	356.2k GP/hr	0 cost gp/hr		49981	
Black Knight	atk-str-def	54.2k XP/hr	461.1k GP/hr	0 cost gp/hr		49981	
Black Knight	range	53.4k XP/hr	362.1k GP/hr	0 cost gp/hr		49981	
Black Knight	mage	52.3k XP/hr	353.8k GP/hr	0 cost gp/hr		49981	
Black Knight	range-def	52.1k XP/hr	346.5k GP/hr	0 cost gp/hr		49981	
Black Knight	mage-def	52.2k XP/hr	464.3k GP/hr	0 cost gp/hr		49981	
Black Knight	atk-str-def	51.4k XP/hr	342.4k GP/hr	0 cost gp/hr		49981	
Black Knight	range	54.2k XP/hr	335.3k GP/hr	0 cost gp/hr		49981	
Black Knight	mage	51.4k XP/hr	342.3k GP/hr	0 cost gp/hr		49981	
Black Knight	range-def	53.4k XP/hr	488.4k GP/hr	0 cost gp/hr		49981	
Black Knight	mage-def	53.8k XP/hr	353.2k GP/hr	0 cost gp/hr		49981	
Black Knight	atk-str-def	53.4k XP/hr	367.7k GP/hr	0 cost gp/hr		49981	
Black Knight	range	52.5k XP/hr	349.1k GP/hr	0 cost gp/hr		49981	
Black Knight	mage	53.3k XP/hr	363.7k GP/hr	0 cost gp/hr		49981	
Black Knight	range-def	51.6k XP/hr	357.1k GP/hr	0 cost gp/hr		49981	
Black Knight	mage-def	52.8k XP/hr	356.7k GP/hr	0 cost gp/hr		49981	
Death wing	atk-str-def	53.2k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	range	51.9k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	mage	53.8k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	range-def	53.4k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	mage-def	51.8k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	atk-str-def	51.8k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	range	52.9k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	mage	51.6k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	range-def	52.7k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	mage-def	52.1k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	atk-str-def	51.4k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	range	53.1k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	mage	53.9k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	range-def	51.9k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Death wing	mage-def	54.1k XP/hr	0 GP/hr	0 cost gp/hr		49888	
Elder Chaos druid	range	53.2k XP/hr	1.7m GP/hr	213.3k cost gp/hr	8.1	49809	
Elder Chaos druid	range-def	52.7k XP/hr	1.3m GP/hr	211.7k cost gp/hr	6.0	49673	
Guard Bandit	mage	52.8k XP/hr	490.4k GP/hr	228k cost gp/hr	2.2	49549	
Chaos druid	range	52k XP/hr	655.1k GP/hr	105.5k cost gp/hr	6.2	49500	
Chaos druid	mage	52.2k XP/hr	625.3k GP/hr	106k cost gp/hr	5.9	49500	
Chaos druid	range-def	50.9k XP/hr	589.1k GP/hr	103.4k cost gp/hr	5.7	49500	
Chaos druid	mage-def	53.6k XP/hr	640.1k GP/hr	108.7k cost gp/hr	5.9	49500	
Chaos druid	range	52.9k XP/hr	728.1k GP/hr	107.3k cost gp/hr	6.8	49500	
Chaos druid	mage	52.9k XP/hr	819.2k GP/hr	107.4k cost gp/hr	7.6	49500	
Chaos druid	range-def	52.1k XP/hr	663.9k GP/hr	105.9k cost gp/hr	6.3	49500	
Chaos druid	mage-def	52k XP/hr	640.4k GP/hr	105.5k cost gp/hr	6.1	49500	
Chaos druid	atk-str-def	51.4k XP/hr	739.6k GP/hr	104.4k cost gp/hr	7.1	49498	
Chaos druid	atk-str-def	53.4k XP/hr	583k GP/hr	108.5k cost gp/hr	5.4	49498	
Elder Chaos druid	atk-str-def	52.2k XP/hr	973k GP/hr	211.2k cost gp/hr	4.6	49353	
Lizardman brute	range	50.1k XP/hr	494.1k GP/hr	681.6k cost gp/hr	0.7	49330	
Tortured Gorilla	atk-str-def	51.5k XP/hr	13.5m GP/hr	255k cost gp/hr	52.8	49249	
Tortured Gorilla	range	49.9k XP/hr	703.2k GP/hr	247.2k cost gp/hr	2.8	49249	
Tortured Gorilla	mage	50.3k XP/hr	473.3k GP/hr	249.2k cost gp/hr	1.9	49249	
Tortured Gorilla	range-def	51.3k XP/hr	521.9k GP/hr	254.1k cost gp/hr	2.1	49249	
Tortured Gorilla	mage-def	49.8k XP/hr	678.1k GP/hr	246.6k cost gp/hr	2.7	49249	
Tortured Gorilla	atk-str-def	49.1k XP/hr	570.1k GP/hr	243k cost gp/hr	2.3	49249	
Tortured Gorilla	range	51.1k XP/hr	565.6k GP/hr	252.7k cost gp/hr	2.2	49249	
Tortured Gorilla	mage	49.9k XP/hr	583.5k GP/hr	247k cost gp/hr	2.4	49249	
Tortured Gorilla	range-def	49.4k XP/hr	623.1k GP/hr	244.6k cost gp/hr	2.5	49249	
Tortured Gorilla	mage-def	51.5k XP/hr	541.6k GP/hr	255.2k cost gp/hr	2.1	49249	
Tortured Gorilla	atk-str-def	49.5k XP/hr	689.5k GP/hr	245.2k cost gp/hr	2.8	49249	
Tortured Gorilla	range	51.8k XP/hr	665.7k GP/hr	256.2k cost gp/hr	2.6	49249	
Tortured Gorilla	mage	50.1k XP/hr	451.3k GP/hr	248.1k cost gp/hr	1.8	49249	
Tortured Gorilla	range-def	49.5k XP/hr	478.3k GP/hr	245.2k cost gp/hr	2.0	49249	
Tortured Gorilla	mage-def	51.3k XP/hr	613.9k GP/hr	253.9k cost gp/hr	2.4	49249	
Big Wolf	mage-def	53.3k XP/hr	390k GP/hr	217.6k cost gp/hr	1.8	49108	
Woman	atk-str-def	51.9k XP/hr	449.2k GP/hr	0 cost gp/hr		49089	
Woman	range	51k XP/hr	436.6k GP/hr	0 cost gp/hr		49089	
Woman	mage	52.5k XP/hr	451.6k GP/hr	0 cost gp/hr		49089	
Woman	range-def	52.9k XP/hr	354.1k GP/hr	0 cost gp/hr		49089	
Woman	mage-def	51.9k XP/hr	406.8k GP/hr	0 cost gp/hr		49089	
Woman	atk-str-def	51.1k XP/hr	402.1k GP/hr	0 cost gp/hr		49089	
Woman	range	53.1k XP/hr	401k GP/hr	0 cost gp/hr		49089	
Woman	mage	51.6k XP/hr	409.4k GP/hr	0 cost gp/hr		49089	
Woman	range-def	53k XP/hr	395.2k GP/hr	0 cost gp/hr		49089	
Woman	mage-def	50.3k XP/hr	416.7k GP/hr	0 cost gp/hr		49089	
Woman	atk-str-def	50.3k XP/hr	376k GP/hr	0 cost gp/hr		49089	
Woman	range	52.6k XP/hr	443.6k GP/hr	0 cost gp/hr		49089	
Woman	mage	51.2k XP/hr	366.6k GP/hr	0 cost gp/hr		49089	
Woman	range-def	50.4k XP/hr	453.1k GP/hr	0 cost gp/hr		49089	
Woman	mage-def	50.9k XP/hr	436.3k GP/hr	0 cost gp/hr		49089	
Guard	atk-str-def	52.2k XP/hr	296.8k GP/hr	227.4k cost gp/hr	1.3	49037	
The Leviathan	range	52.7k XP/hr	153.8k GP/hr	1.6m cost gp/hr	0.1	49001	
King Scorpion	atk-str-def	49.8k XP/hr	298.5k GP/hr	199.7k cost gp/hr	1.5	48929	
King Scorpion	range	49.9k XP/hr	298.9k GP/hr	200k cost gp/hr	1.5	48929	
King Scorpion	mage	50k XP/hr	299.7k GP/hr	200.5k cost gp/hr	1.5	48929	
King Scorpion	range-def	50.9k XP/hr	305.1k GP/hr	204.2k cost gp/hr	1.5	48929	
King Scorpion	mage-def	49.5k XP/hr	296.7k GP/hr	198.6k cost gp/hr	1.5	48929	
King Scorpion	atk-str-def	49.8k XP/hr	298.6k GP/hr	199.9k cost gp/hr	1.5	48929	
King Scorpion	range	49.5k XP/hr	296.5k GP/hr	198.4k cost gp/hr	1.5	48929	
King Scorpion	mage	49.9k XP/hr	299.1k GP/hr	200.1k cost gp/hr	1.5	48929	
King Scorpion	range-def	49.2k XP/hr	295k GP/hr	197.4k cost gp/hr	1.5	48929	
King Scorpion	mage-def	48.9k XP/hr	308.9k GP/hr	196.2k cost gp/hr	1.6	48929	
King Scorpion	atk-str-def	48.6k XP/hr	307.1k GP/hr	195k cost gp/hr	1.6	48929	
King Scorpion	range	50k XP/hr	299.7k GP/hr	200.5k cost gp/hr	1.5	48929	
King Scorpion	mage	48.9k XP/hr	308.8k GP/hr	196.1k cost gp/hr	1.6	48929	
King Scorpion	range-def	50k XP/hr	299.8k GP/hr	200.6k cost gp/hr	1.5	48929	
King Scorpion	mage-def	49.2k XP/hr	295.1k GP/hr	197.5k cost gp/hr	1.5	48929	
King Scorpion	atk-str-def	50.1k XP/hr	0 GP/hr	200.8k cost gp/hr	0.0	48929	
King Scorpion	range	51.2k XP/hr	0 GP/hr	205.5k cost gp/hr	0.0	48929	
King Scorpion	mage	48.6k XP/hr	0 GP/hr	195k cost gp/hr	0.0	48929	
King Scorpion	range-def	50.6k XP/hr	0 GP/hr	203k cost gp/hr	0.0	48929	
King Scorpion	mage-def	51.4k XP/hr	0 GP/hr	205.9k cost gp/hr	0.0	48929	
King Scorpion	atk-str-def	48.8k XP/hr	0 GP/hr	195.6k cost gp/hr	0.0	48929	
King Scorpion	range	50.3k XP/hr	0 GP/hr	201.8k cost gp/hr	0.0	48929	
King Scorpion	mage	50.3k XP/hr	0 GP/hr	201.6k cost gp/hr	0.0	48929	
King Scorpion	range-def	49.2k XP/hr	0 GP/hr	197.2k cost gp/hr	0.0	48929	
King Scorpion	mage-def	49.4k XP/hr	0 GP/hr	197.9k cost gp/hr	0.0	48929	
King Scorpion	atk-str-def	51.1k XP/hr	0 GP/hr	204.8k cost gp/hr	0.0	48929	
King Scorpion	range	50.8k XP/hr	0 GP/hr	203.6k cost gp/hr	0.0	48929	
King Scorpion	mage	51k XP/hr	0 GP/hr	204.5k cost gp/hr	0.0	48929	
King Scorpion	range-def	49.4k XP/hr	0 GP/hr	198.1k cost gp/hr	0.0	48929	
King Scorpion	mage-def	51.6k XP/hr	0 GP/hr	206.8k cost gp/hr	0.0	48929	
Big Wolf	range-def	51.8k XP/hr	381.3k GP/hr	212.8k cost gp/hr	1.8	48762	
Lizardman brute	mage-def	49.3k XP/hr	412.7k GP/hr	680.2k cost gp/hr	0.6	48708	
Rockslug	atk-str-def	49.4k XP/hr	48.4k GP/hr	155.6k cost gp/hr	0.3	48196	
Rockslug	range	48.7k XP/hr	43.5k GP/hr	153.1k cost gp/hr	0.3	48196	
Rockslug	mage	48k XP/hr	42.9k GP/hr	151k cost gp/hr	0.3	48196	
Rockslug	range-def	49.4k XP/hr	54.2k GP/hr	155.3k cost gp/hr	0.3	48196	
Rockslug	mage-def	48k XP/hr	50.8k GP/hr	151.1k cost gp/hr	0.3	48196	
Rockslug	atk-str-def	49.1k XP/hr	44.7k GP/hr	154.5k cost gp/hr	0.3	48196	
Rockslug	range	49.9k XP/hr	36.6k GP/hr	157.1k cost gp/hr	0.2	48196	
Rockslug	mage	47.9k XP/hr	36.7k GP/hr	150.8k cost gp/hr	0.2	48196	
Rockslug	range-def	49.2k XP/hr	36k GP/hr	154.7k cost gp/hr	0.2	48196	
Rockslug	mage-def	48.3k XP/hr	53.8k GP/hr	152k cost gp/hr	0.4	48196	
Rockslug	atk-str-def	50.4k XP/hr	55.6k GP/hr	158.7k cost gp/hr	0.4	48196	
Rockslug	range	48.9k XP/hr	48.4k GP/hr	153.9k cost gp/hr	0.3	48196	
Rockslug	mage	50.3k XP/hr	44.4k GP/hr	158.1k cost gp/hr	0.3	48196	
Rockslug	range-def	50.3k XP/hr	35.1k GP/hr	158.2k cost gp/hr	0.2	48196	
Rockslug	mage-def	48.4k XP/hr	34k GP/hr	152.2k cost gp/hr	0.2	48196	
Kalphite Guardian	range-def	49.1k XP/hr	181.8k GP/hr	585k cost gp/hr	0.3	48191	
Locust Rider	range-def	49k XP/hr	1.3m GP/hr	604.1k cost gp/hr	2.1	48109	
Elder Chaos druid	mage-def	49.4k XP/hr	260.5k GP/hr	205.6k cost gp/hr	1.3	48005	
Elder Chaos druid	atk-str-def	51.9k XP/hr	608.2k GP/hr	216k cost gp/hr	2.8	47966	
Crazy Archaeologist	atk-str-def	49.8k XP/hr	3.6m GP/hr	100.9k cost gp/hr	35.5	47899	
Crazy Archaeologist	range	49.6k XP/hr	457.8k GP/hr	100.6k cost gp/hr	4.5	47899	
Crazy Archaeologist	mage	49.6k XP/hr	1.5m GP/hr	100.6k cost gp/hr	15.4	47899	
Crazy Archaeologist	atk-str-def	49.7k XP/hr	692.9k GP/hr	100.7k cost gp/hr	6.9	47899	
Crazy Archaeologist	range	49.5k XP/hr	1.7m GP/hr	100.3k cost gp/hr	17.2	47899	
Crazy Archaeologist	mage	47.5k XP/hr	498.5k GP/hr	96.4k cost gp/hr	5.2	47899	
Crazy Archaeologist	range	48.2k XP/hr	1.6m GP/hr	97.8k cost gp/hr	16.2	47899	
Crazy Archaeologist	range-def	50.2k XP/hr	515.8k GP/hr	101.8k cost gp/hr	5.1	47898	
Crazy Archaeologist	mage-def	49.3k XP/hr	473.9k GP/hr	100k cost gp/hr	4.7	47898	
Crazy Archaeologist	range-def	50.4k XP/hr	460.2k GP/hr	102.2k cost gp/hr	4.5	47898	
Crazy Archaeologist	mage-def	48.2k XP/hr	1.8m GP/hr	97.7k cost gp/hr	18.8	47898	
Crazy Archaeologist	range-def	49.6k XP/hr	730.5k GP/hr	100.5k cost gp/hr	7.3	47898	
Crazy Archaeologist	mage-def	50.2k XP/hr	468.5k GP/hr	101.7k cost gp/hr	4.6	47898	
Kalphite Guardian	mage-def	49.8k XP/hr	196.6k GP/hr	597k cost gp/hr	0.3	47890	
Scorpion	range	48k XP/hr	294.1k GP/hr	169k cost gp/hr	1.7	47886	
Scorpion	mage	48k XP/hr	293.9k GP/hr	168.9k cost gp/hr	1.7	47886	
Scorpion	range-def	49.5k XP/hr	303.2k GP/hr	174.2k cost gp/hr	1.7	47886	
Scorpion	mage-def	48.2k XP/hr	295.2k GP/hr	169.6k cost gp/hr	1.7	47886	
Scorpion	range	48.6k XP/hr	297.7k GP/hr	171.1k cost gp/hr	1.7	47886	
Scorpion	mage	48.5k XP/hr	297.2k GP/hr	170.8k cost gp/hr	1.7	47886	
Scorpion	range-def	48k XP/hr	293.7k GP/hr	168.7k cost gp/hr	1.7	47886	
Scorpion	mage-def	48.1k XP/hr	294.3k GP/hr	169.1k cost gp/hr	1.7	47886	
Scorpion	atk-str-def	47.5k XP/hr	306.7k GP/hr	167.2k cost gp/hr	1.8	47884	
Scorpion	atk-str-def	48.9k XP/hr	299.4k GP/hr	172k cost gp/hr	1.7	47884	
Brutal black Dragon	range	48.7k XP/hr	723.7k GP/hr	103.6k cost gp/hr	7.0	47010	
Brutal black Dragon	mage	49k XP/hr	666.2k GP/hr	104.3k cost gp/hr	6.4	47010	
Brutal black Dragon	range-def	50.1k XP/hr	637k GP/hr	106.6k cost gp/hr	6.0	47010	
Brutal black Dragon	mage-def	48.5k XP/hr	708k GP/hr	103.3k cost gp/hr	6.9	47010	
Brutal black Dragon	range	49.8k XP/hr	484.2k GP/hr	105.9k cost gp/hr	4.6	47010	
Brutal black Dragon	mage	49.2k XP/hr	542.3k GP/hr	104.8k cost gp/hr	5.2	47010	
Brutal black Dragon	range-def	47.5k XP/hr	702.9k GP/hr	101.1k cost gp/hr	7.0	47010	
Brutal black Dragon	mage-def	48.5k XP/hr	693.4k GP/hr	103.3k cost gp/hr	6.7	47010	
Brutal black Dragon	range	48.8k XP/hr	790.4k GP/hr	103.9k cost gp/hr	7.6	47010	
Brutal black Dragon	mage	50k XP/hr	543.3k GP/hr	106.5k cost gp/hr	5.1	47010	
Brutal black Dragon	range-def	48k XP/hr	570.9k GP/hr	102.2k cost gp/hr	5.6	47010	
Brutal black Dragon	mage-def	49.9k XP/hr	568.2k GP/hr	106.3k cost gp/hr	5.3	47010	
Elder Chaos druid	mage	49.6k XP/hr	307k GP/hr	212k cost gp/hr	1.4	46709	
Crazy Archaeologist	atk-str-def	46.7k XP/hr	459.7k GP/hr	98.4k cost gp/hr	4.7	46125	
Crazy Archaeologist	mage	48.3k XP/hr	580.7k GP/hr	101.7k cost gp/hr	5.7	46125	
Obor	atk-str-def	47.8k XP/hr	1m GP/hr	333.1k cost gp/hr	3.1	46051	
Obor	range	46.2k XP/hr	2.4m GP/hr	322k cost gp/hr	7.5	46051	
Obor	mage	48k XP/hr	1.4m GP/hr	334.7k cost gp/hr	4.2	46051	
Obor	range-def	48.2k XP/hr	1m GP/hr	336.4k cost gp/hr	3.0	46051	
Obor	mage-def	48.4k XP/hr	1.3m GP/hr	337.1k cost gp/hr	3.8	46051	
Obor	atk-str-def	48.6k XP/hr	1.2m GP/hr	339.1k cost gp/hr	3.5	46051	
Obor	range	48.4k XP/hr	2.5m GP/hr	337.6k cost gp/hr	7.3	46051	
Obor	mage	47.9k XP/hr	2.4m GP/hr	333.8k cost gp/hr	7.2	46051	
Obor	range-def	47.1k XP/hr	1.2m GP/hr	328.6k cost gp/hr	3.6	46051	
Obor	mage-def	47.8k XP/hr	1.1m GP/hr	333k cost gp/hr	3.2	46051	
Obor	atk-str-def	48.5k XP/hr	1.3m GP/hr	338.2k cost gp/hr	3.8	46051	
Obor	range	46.9k XP/hr	997k GP/hr	327k cost gp/hr	3.0	46051	
Obor	mage	48.3k XP/hr	5.1m GP/hr	336.5k cost gp/hr	15.3	46051	
Obor	range-def	45.9k XP/hr	2.3m GP/hr	320k cost gp/hr	7.3	46051	
Obor	mage-def	46.8k XP/hr	1m GP/hr	326.2k cost gp/hr	3.2	46051	
Ice wolf	range-def	45.9k XP/hr	239.4k GP/hr	604.7k cost gp/hr	0.4	45910	
Seagull	atk-str-def	47.1k XP/hr	200.2k GP/hr	0 cost gp/hr		45603	
Seagull	range	47k XP/hr	199.9k GP/hr	0 cost gp/hr		45603	
Seagull	mage	46.6k XP/hr	198.3k GP/hr	0 cost gp/hr		45603	
Seagull	range-def	46.8k XP/hr	199.1k GP/hr	0 cost gp/hr		45603	
Seagull	mage-def	47.5k XP/hr	202.1k GP/hr	0 cost gp/hr		45603	
Seagull	atk-str-def	47.4k XP/hr	201.5k GP/hr	0 cost gp/hr		45603	
Seagull	range	47.3k XP/hr	201k GP/hr	0 cost gp/hr		45603	
Seagull	mage	48.6k XP/hr	206.8k GP/hr	0 cost gp/hr		45603	
Seagull	range-def	48.2k XP/hr	204.9k GP/hr	0 cost gp/hr		45603	
Seagull	mage-def	49.3k XP/hr	209.6k GP/hr	0 cost gp/hr		45603	
Seagull	atk-str-def	48.2k XP/hr	205.2k GP/hr	0 cost gp/hr		45603	
Seagull	range	46.7k XP/hr	198.6k GP/hr	0 cost gp/hr		45603	
Seagull	mage	49.4k XP/hr	209.9k GP/hr	0 cost gp/hr		45603	
Seagull	range-def	46.8k XP/hr	199k GP/hr	0 cost gp/hr		45603	
Seagull	mage-def	49.4k XP/hr	210.2k GP/hr	0 cost gp/hr		45603	
Brutal red Dragon	range	47.7k XP/hr	357.8k GP/hr	119.4k cost gp/hr	3.0	45571	
Brutal red Dragon	mage	48.2k XP/hr	393.4k GP/hr	120.5k cost gp/hr	3.3	45571	
Brutal red Dragon	range-def	45.8k XP/hr	373.9k GP/hr	114.5k cost gp/hr	3.3	45571	
Brutal red Dragon	mage-def	47.6k XP/hr	360.2k GP/hr	119.1k cost gp/hr	3.0	45571	
Brutal red Dragon	range	46k XP/hr	436.7k GP/hr	115.1k cost gp/hr	3.8	45571	
Brutal red Dragon	mage	48k XP/hr	413.2k GP/hr	120k cost gp/hr	3.4	45571	
Brutal red Dragon	range-def	48.5k XP/hr	375.7k GP/hr	121.2k cost gp/hr	3.1	45571	
Brutal red Dragon	mage-def	47.4k XP/hr	399.9k GP/hr	118.6k cost gp/hr	3.4	45571	
Brutal red Dragon	range	46.9k XP/hr	359.5k GP/hr	117.4k cost gp/hr	3.1	45571	
Brutal red Dragon	mage	48.1k XP/hr	416.8k GP/hr	120.2k cost gp/hr	3.5	45571	
Brutal red Dragon	range-def	48.3k XP/hr	443.9k GP/hr	120.8k cost gp/hr	3.7	45571	
Brutal red Dragon	mage-def	48.3k XP/hr	394.3k GP/hr	120.8k cost gp/hr	3.3	45571	
Hobgoblin	range	46.5k XP/hr	399.8k GP/hr	260.7k cost gp/hr	1.5	45525	
Hobgoblin	mage	45.5k XP/hr	444.7k GP/hr	254.8k cost gp/hr	1.7	45525	
Hobgoblin	range-def	47.1k XP/hr	467.5k GP/hr	263.9k cost gp/hr	1.8	45525	
Hobgoblin	mage-def	46.2k XP/hr	403.3k GP/hr	258.8k cost gp/hr	1.6	45525	
Hobgoblin	atk-str-def	45.9k XP/hr	417.7k GP/hr	257.2k cost gp/hr	1.6	45524	
Flesh Crawler	atk-str-def	46.5k XP/hr	161.8k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	range	47.5k XP/hr	154.7k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	mage	47.4k XP/hr	109k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	range-def	48k XP/hr	140.9k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	mage-def	47.9k XP/hr	158k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	atk-str-def	45.9k XP/hr	114k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	range	47.5k XP/hr	139.7k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	mage	47.2k XP/hr	183.1k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	range-def	46.8k XP/hr	177.3k GP/hr	0 cost gp/hr		44626	
Flesh Crawler	mage-def	48.4k XP/hr	157k GP/hr	0 cost gp/hr		44626	
White Wolf	mage-def	44.1k XP/hr	357.3k GP/hr	570.1k cost gp/hr	0.6	44370	
Ice wolf	range	45.3k XP/hr	245k GP/hr	618.9k cost gp/hr	0.4	44305	
Cow	atk-str-def	46.2k XP/hr	388k GP/hr	0 cost gp/hr		44208	
Cow	range	46k XP/hr	386.2k GP/hr	0 cost gp/hr		44208	
Cow	mage	46.3k XP/hr	388.6k GP/hr	0 cost gp/hr		44208	
Cow	range-def	46.1k XP/hr	386.9k GP/hr	0 cost gp/hr		44208	
Cow	mage-def	45.9k XP/hr	385k GP/hr	0 cost gp/hr		44208	
Cow	atk-str-def	47.7k XP/hr	400k GP/hr	0 cost gp/hr		44208	
Cow	range	47.8k XP/hr	401.2k GP/hr	0 cost gp/hr		44208	
Cow	mage	46.6k XP/hr	391k GP/hr	0 cost gp/hr		44208	
Cow	range-def	47.9k XP/hr	402.1k GP/hr	0 cost gp/hr		44208	
Cow	mage-def	47.6k XP/hr	399.6k GP/hr	0 cost gp/hr		44208	
Chaos dwarf	range	46k XP/hr	106.8k GP/hr	0 cost gp/hr		43567	
Chaos dwarf	mage	46.1k XP/hr	106.9k GP/hr	0 cost gp/hr		43567	
Chaos dwarf	range-def	46.9k XP/hr	113.4k GP/hr	0 cost gp/hr		43567	
Chaos dwarf	mage-def	45.1k XP/hr	138.9k GP/hr	0 cost gp/hr		43567	
Chaos dwarf	range	47.1k XP/hr	102.6k GP/hr	0 cost gp/hr		43567	
Chaos dwarf	mage	45.7k XP/hr	83.1k GP/hr	0 cost gp/hr		43567	
Chaos dwarf	range-def	47.2k XP/hr	85.4k GP/hr	0 cost gp/hr		43567	
Chaos dwarf	mage-def	44.9k XP/hr	115.2k GP/hr	0 cost gp/hr		43567	
Chaos dwarf	atk-str-def	45.8k XP/hr	171k GP/hr	0 cost gp/hr		43565	
Chaos dwarf	atk-str-def	46.1k XP/hr	115.1k GP/hr	0 cost gp/hr		43565	
Guard Bandit	atk-str-def	46k XP/hr	487.9k GP/hr	226.8k cost gp/hr	2.2	43361	
Brutal blue Dragon	range	43.5k XP/hr	342.3k GP/hr	112.1k cost gp/hr	3.1	43093	
Brutal blue Dragon	mage	44.7k XP/hr	308.9k GP/hr	115.1k cost gp/hr	2.7	43093	
Brutal blue Dragon	range-def	45.1k XP/hr	306.5k GP/hr	116.3k cost gp/hr	2.6	43093	
